,zip_code,month,year,customer_class,combined,total_customers,total_Thm,average_Thm
65292,95377,8,2017,Gas- Residential,N,8626,126486,15.0
65293,95380,8,2017,Gas- Residential,N,11743,146727,12.0
65294,95382,8,2017,Gas- Residential,N,11649,152831,13.0
65295,95385,8,2017,Gas- Residential,Y,0,0,
65296,95386,8,2017,Gas- Residential,N,2455,29971,12.0
65297,95387,8,2017,Gas- Residential,N,250,4164,17.0
65298,95388,8,2017,Gas- Residential,N,2987,38238,13.0
65299,95391,8,2017,Gas- Residential,N,4756,76551,16.0
65300,95401,8,2017,Gas- Residential,N,11225,173576,15.0
65301,95403,8,2017,Gas- Residential,N,13914,212487,15.0
65302,95404,8,2017,Gas- Residential,N,13113,221537,17.0
65303,95405,8,2017,Gas- Residential,N,8438,123004,15.0
65304,95407,8,2017,Gas- Residential,N,10344,176354,17.0
65305,95409,8,2017,Gas- Residential,N,10894,154369,14.0
65306,95425,8,2017,Gas- Residential,N,3212,41273,13.0
65307,95436,8,2017,Gas- Residential,N,1022,16361,16.0
65308,95439,8,2017,Gas- Residential,N,179,3357,19.0
65309,95441,8,2017,Gas- Residential,N,279,4941,18.0
65310,95442,8,2017,Gas- Residential,N,936,16468,18.0
65311,95444,8,2017,Gas- Residential,N,253,3853,15.0
65312,95448,8,2017,Gas- Residential,N,5082,76781,15.0
65313,95449,8,2017,Gas- Residential,N,211,2774,13.0
65314,95452,8,2017,Gas- Residential,N,379,7438,20.0
65315,95470,8,2017,Gas- Residential,N,838,11365,14.0
65316,95472,8,2017,Gas- Residential,N,3319,65074,20.0
65317,95476,8,2017,Gas- Residential,N,12215,202316,17.0
65318,95482,8,2017,Gas- Residential,N,8419,104680,12.0
65319,95490,8,2017,Gas- Residential,N,2314,26163,11.0
65320,95492,8,2017,Gas- Residential,N,8293,133361,16.0
65321,95501,8,2017,Gas- Residential,N,9292,186803,20.0
65322,95503,8,2017,Gas- Residential,N,8587,187977,22.0
65323,95519,8,2017,Gas- Residential,N,5896,112215,19.0
65324,95521,8,2017,Gas- Residential,Y,6663,125500,19.0
65325,95524,8,2017,Gas- Residential,N,499,11727,24.0
65326,95525,8,2017,Gas- Residential,N,580,9287,16.0
65327,95526,8,2017,Gas- Residential,Y,0,0,
65328,95528,8,2017,Gas- Residential,Y,273,5098,19.0
65329,95537,8,2017,Gas- Residential,N,147,3206,22.0
65330,95540,8,2017,Gas- Residential,N,4780,90159,19.0
65331,95547,8,2017,Gas- Residential,N,287,6012,21.0
65332,95549,8,2017,Gas- Residential,Y,0,0,
65333,95551,8,2017,Gas- Residential,N,359,7634,21.0
65334,95552,8,2017,Gas- Residential,Y,0,0,
65335,95562,8,2017,Gas- Residential,N,1221,19610,16.0
65336,95564,8,2017,Gas- Residential,Y,0,0,
65337,95565,8,2017,Gas- Residential,N,223,3657,16.0
65338,95602,8,2017,Gas- Residential,N,1609,26977,17.0
65339,95603,8,2017,Gas- Residential,N,8581,101767,12.0
65340,95605,8,2017,Gas- Residential,N,4579,71703,16.0
65341,95606,8,2017,Gas- Residential,Y,0,0,
65342,95607,8,2017,Gas- Residential,Y,0,0,
65343,95608,8,2017,Gas- Residential,N,20515,309151,15.0
65344,95610,8,2017,Gas- Residential,N,13592,211536,16.0
65345,95612,8,2017,Gas- Residential,N,150,2335,16.0
65346,95616,8,2017,Gas- Residential,N,14510,193056,13.0
65347,95618,8,2017,Gas- Residential,N,8903,99293,11.0
65348,95620,8,2017,Gas- Residential,N,5935,77074,13.0
65349,95621,8,2017,Gas- Residential,N,12534,154170,12.0
65350,95624,8,2017,Gas- Residential,N,16512,243137,15.0
65351,95626,8,2017,Gas- Residential,N,843,10546,13.0
65352,95627,8,2017,Gas- Residential,Y,846,10832,13.0
65353,95628,8,2017,Gas- Residential,N,14577,200402,14.0
65354,95630,8,2017,Gas- Residential,N,25689,390177,15.0
65355,95632,8,2017,Gas- Residential,N,7179,92225,13.0
65356,95634,8,2017,Gas- Residential,Y,0,0,
65357,95635,8,2017,Gas- Residential,Y,0,0,
65358,95640,8,2017,Gas- Residential,N,1680,16713,10.0
65359,95641,8,2017,Gas- Residential,Y,375,4517,12.0
65360,95642,8,2017,Gas- Residential,N,1994,20187,10.0
65361,95648,8,2017,Gas- Residential,N,18468,217552,12.0
65362,95650,8,2017,Gas- Residential,N,2321,37571,16.0
65363,95652,8,2017,Gas- Residential,N,232,3499,15.0
65364,95658,8,2017,Gas- Residential,N,225,2814,13.0
65365,95660,8,2017,Gas- Residential,N,8877,135782,15.0
65366,95661,8,2017,Gas- Residential,N,10924,157617,14.0
65367,95662,8,2017,Gas- Residential,N,9738,138707,14.0
65368,95663,8,2017,Gas- Residential,N,284,3723,13.0
65369,95670,8,2017,Gas- Residential,N,18522,271548,15.0
65370,95673,8,2017,Gas- Residential,N,4210,53623,13.0
65371,95677,8,2017,Gas- Residential,N,9238,117972,13.0
65372,95678,8,2017,Gas- Residential,N,15848,214420,14.0
65373,95681,8,2017,Gas- Residential,N,195,2316,12.0
65374,95685,8,2017,Gas- Residential,N,1084,11366,10.0
65375,95686,8,2017,Gas- Residential,N,296,4355,15.0
65376,95687,8,2017,Gas- Residential,N,21452,266932,12.0
65377,95688,8,2017,Gas- Residential,N,11514,137800,12.0
65378,95690,8,2017,Gas- Residential,Y,0,0,
65379,95691,8,2017,Gas- Residential,N,11697,169892,15.0
65380,95692,8,2017,Gas- Residential,N,1357,16066,12.0
65381,95694,8,2017,Gas- Residential,N,2336,27677,12.0
65382,95695,8,2017,Gas- Residential,N,11781,146580,12.0
65383,95697,8,2017,Gas- Residential,N,141,2277,16.0
65384,95698,8,2017,Gas- Residential,Y,0,0,
65385,95722,8,2017,Gas- Residential,Y,211,6142,29.0
65386,95742,8,2017,Gas- Residential,N,4192,54312,13.0
65387,95746,8,2017,Gas- Residential,N,7023,144813,21.0
65388,95747,8,2017,Gas- Residential,N,22922,325070,14.0
65389,95757,8,2017,Gas- Residential,N,13913,192920,14.0
65390,95758,8,2017,Gas- Residential,N,20839,288136,14.0
65391,95762,8,2017,Gas- Residential,N,13242,228582,17.0
65392,95765,8,2017,Gas- Residential,N,13080,180956,14.0
65393,95776,8,2017,Gas- Residential,N,7360,93000,13.0
65394,95811,8,2017,Gas- Residential,N,2610,25448,10.0
65395,95814,8,2017,Gas- Residential,N,2083,48909,23.0
65396,95815,8,2017,Gas- Residential,N,7385,118130,16.0
65397,95816,8,2017,Gas- Residential,N,7919,95908,12.0
65398,95817,8,2017,Gas- Residential,N,5365,62776,12.0
65399,95818,8,2017,Gas- Residential,N,9297,118769,13.0
65400,95819,8,2017,Gas- Residential,N,7448,95103,13.0
65401,95820,8,2017,Gas- Residential,N,11921,164401,14.0
65402,95821,8,2017,Gas- Residential,N,12219,193077,16.0
65403,95822,8,2017,Gas- Residential,N,14411,208746,14.0
65404,95823,8,2017,Gas- Residential,N,17854,291410,16.0
65405,95824,8,2017,Gas- Residential,N,7482,130052,17.0
65406,95825,8,2017,Gas- Residential,N,8085,181111,22.0
65407,95826,8,2017,Gas- Residential,N,11818,147625,12.0
65408,95827,8,2017,Gas- Residential,N,4163,64554,16.0
65409,95828,8,2017,Gas- Residential,N,14226,207588,15.0
65410,95829,8,2017,Gas- Residential,Y,8281,121400,15.0
65411,95830,8,2017,Gas- Residential,Y,0,0,
65412,95831,8,2017,Gas- Residential,N,13847,194158,14.0
65413,95832,8,2017,Gas- Residential,N,2859,47253,17.0
65414,95833,8,2017,Gas- Residential,N,9894,147226,15.0
65415,95834,8,2017,Gas- Residential,N,8899,127614,14.0
65416,95835,8,2017,Gas- Residential,Y,13557,187842,14.0
65417,95837,8,2017,Gas- Residential,Y,0,0,
65418,95838,8,2017,Gas- Residential,N,10070,153954,15.0
65419,95841,8,2017,Gas- Residential,N,6848,93963,14.0
65420,95842,8,2017,Gas- Residential,N,8632,133000,15.0
65421,95843,8,2017,Gas- Residential,N,14201,222787,16.0
65422,95864,8,2017,Gas- Residential,N,9191,145906,16.0
65423,95901,8,2017,Gas- Residential,N,9474,120509,13.0
65424,95912,8,2017,Gas- Residential,N,1035,15031,15.0
65425,95915,8,2017,Gas- Residential,Y,0,0,
65426,95917,8,2017,Gas- Residential,N,804,11129,14.0
65427,95920,8,2017,Gas- Residential,Y,0,0,
65428,95926,8,2017,Gas- Residential,N,14872,167517,11.0
65429,95928,8,2017,Gas- Residential,N,13007,148111,11.0
65430,95932,8,2017,Gas- Residential,N,2407,30414,13.0
65431,95937,8,2017,Gas- Residential,Y,226,2651,12.0
65432,95938,8,2017,Gas- Residential,N,1098,15117,14.0
65433,95943,8,2017,Gas- Residential,Y,0,0,
65434,95945,8,2017,Gas- Residential,N,6392,71173,11.0
65435,95946,8,2017,Gas- Residential,Y,279,5116,18.0
65436,95948,8,2017,Gas- Residential,N,3420,49711,15.0
65437,95949,8,2017,Gas- Residential,N,356,4227,12.0
65438,95951,8,2017,Gas- Residential,Y,722,10314,14.0
65439,95953,8,2017,Gas- Residential,N,2988,40566,14.0
65440,95955,8,2017,Gas- Residential,N,323,4014,12.0
65441,95957,8,2017,Gas- Residential,N,150,1788,12.0
65442,95959,8,2017,Gas- Residential,Y,2848,38587,14.0
65443,95960,8,2017,Gas- Residential,Y,0,0,
65444,95961,8,2017,Gas- Residential,N,7561,101369,13.0
65445,95963,8,2017,Gas- Residential,N,3156,31813,10.0
65446,95965,8,2017,Gas- Residential,Y,4776,63770,13.0
65447,95966,8,2017,Gas- Residential,N,5619,74811,13.0
65448,95968,8,2017,Gas- Residential,N,442,6500,15.0
65449,95969,8,2017,Gas- Residential,N,10835,139501,13.0
65450,95970,8,2017,Gas- Residential,Y,162,1872,12.0
65451,95973,8,2017,Gas- Residential,N,11060,125764,11.0
65452,95974,8,2017,Gas- Residential,N,106,1444,14.0
65453,95975,8,2017,Gas- Residential,Y,0,0,
65454,95982,8,2017,Gas- Residential,N,1081,12945,12.0
65455,95987,8,2017,Gas- Residential,N,1414,19302,14.0
65456,95988,8,2017,Gas- Residential,N,2789,30418,11.0
65457,95991,8,2017,Gas- Residential,N,13487,180609,13.0
65458,95993,8,2017,Gas- Residential,N,11291,149110,13.0
65459,96001,8,2017,Gas- Residential,Y,8597,95859,11.0
65460,96002,8,2017,Gas- Residential,N,9376,112205,12.0
65461,96003,8,2017,Gas- Residential,N,11178,136714,12.0
65462,96007,8,2017,Gas- Residential,Y,4730,54107,11.0
65463,96013,8,2017,Gas- Residential,N,1568,23227,15.0
65464,96019,8,2017,Gas- Residential,N,2895,31192,11.0
65465,96021,8,2017,Gas- Residential,N,2717,33274,12.0
65466,96022,8,2017,Gas- Residential,N,1340,20124,15.0
65467,96028,8,2017,Gas- Residential,N,335,3809,11.0
65468,96035,8,2017,Gas- Residential,N,412,4554,11.0
65469,96056,8,2017,Gas- Residential,N,103,1622,16.0
65470,96076,8,2017,Gas- Residential,Y,0,0,
65471,96080,8,2017,Gas- Residential,N,6841,73253,11.0
65472,96087,8,2017,Gas- Residential,Y,0,0,
65473,96088,8,2017,Gas- Residential,Y,0,0,
65474,96090,8,2017,Gas- Residential,N,156,1343,9.0
65475,92304,9,2017,Gas- Commercial,Y,0,0,
65476,92365,9,2017,Gas- Commercial,Y,0,0,
65477,93203,9,2017,Gas- Commercial,Y,0,0,
65478,93204,9,2017,Gas- Commercial,Y,0,0,
65479,93210,9,2017,Gas- Commercial,Y,0,0,
65480,93224,9,2017,Gas- Commercial,Y,0,0,
65481,93234,9,2017,Gas- Commercial,Y,0,0,
65482,93239,9,2017,Gas- Commercial,Y,0,0,
65483,93252,9,2017,Gas- Commercial,Y,0,0,
65484,93263,9,2017,Gas- Commercial,Y,0,0,
65485,93268,9,2017,Gas- Commercial,Y,0,0,
65486,93280,9,2017,Gas- Commercial,Y,0,0,
65487,93301,9,2017,Gas- Commercial,N,1134,85023,75.0
65488,93304,9,2017,Gas- Commercial,N,595,69567,117.0
65489,93305,9,2017,Gas- Commercial,N,499,41691,84.0
65490,93306,9,2017,Gas- Commercial,N,362,62784,173.0
65491,93307,9,2017,Gas- Commercial,Y,655,69768,107.0
65492,93308,9,2017,Gas- Commercial,Y,508,45847,90.0
65493,93309,9,2017,Gas- Commercial,N,386,50115,130.0
65494,93311,9,2017,Gas- Commercial,Y,0,0,
65495,93313,9,2017,Gas- Commercial,Y,570,59043,104.0
65496,93314,9,2017,Gas- Commercial,Y,0,0,
65497,93432,9,2017,Gas- Commercial,Y,0,0,
65498,93446,9,2017,Gas- Commercial,Y,0,0,
65499,93450,9,2017,Gas- Commercial,Y,0,0,
65500,93461,9,2017,Gas- Commercial,Y,0,0,
65501,93516,9,2017,Gas- Commercial,Y,0,0,
65502,93523,9,2017,Gas- Commercial,Y,0,0,
65503,93555,9,2017,Gas- Commercial,Y,588,48511,83.0
65504,93561,9,2017,Gas- Commercial,Y,0,0,
65505,93562,9,2017,Gas- Commercial,Y,0,0,
65506,93608,9,2017,Gas- Commercial,Y,0,0,
65507,93610,9,2017,Gas- Commercial,Y,0,0,
65508,93611,9,2017,Gas- Commercial,Y,460,60436,131.0
65509,93612,9,2017,Gas- Commercial,N,921,101329,110.0
65510,93616,9,2017,Gas- Commercial,Y,0,0,
65511,93619,9,2017,Gas- Commercial,Y,0,0,
65512,93620,9,2017,Gas- Commercial,Y,0,0,
65513,93622,9,2017,Gas- Commercial,Y,319,29020,91.0
65514,93625,9,2017,Gas- Commercial,Y,0,0,
65515,93627,9,2017,Gas- Commercial,Y,0,0,
65516,93630,9,2017,Gas- Commercial,Y,0,0,
65517,93631,9,2017,Gas- Commercial,Y,0,0,
65518,93635,9,2017,Gas- Commercial,N,446,53000,119.0
65519,93636,9,2017,Gas- Commercial,Y,0,0,
65520,93637,9,2017,Gas- Commercial,Y,1075,234216,218.0
65521,93638,9,2017,Gas- Commercial,Y,0,0,
65522,93640,9,2017,Gas- Commercial,Y,0,0,
65523,93650,9,2017,Gas- Commercial,N,123,10492,85.0
65524,93657,9,2017,Gas- Commercial,N,323,44912,139.0
65525,93660,9,2017,Gas- Commercial,Y,0,0,
65526,93662,9,2017,Gas- Commercial,Y,354,47722,135.0
65527,93668,9,2017,Gas- Commercial,Y,0,0,
65528,93701,9,2017,Gas- Commercial,Y,0,0,
65529,93702,9,2017,Gas- Commercial,N,394,37346,95.0
65530,93703,9,2017,Gas- Commercial,Y,529,51000,96.0
65531,93704,9,2017,Gas- Commercial,Y,578,60506,105.0
65532,93705,9,2017,Gas- Commercial,Y,0,0,
65533,93706,9,2017,Gas- Commercial,Y,1914,314126,164.0
65534,93710,9,2017,Gas- Commercial,Y,872,109328,125.0
65535,93711,9,2017,Gas- Commercial,Y,1163,79226,68.0
65536,93720,9,2017,Gas- Commercial,Y,1003,139558,139.0
65537,93721,9,2017,Gas- Commercial,Y,0,0,
65538,93722,9,2017,Gas- Commercial,N,843,72722,86.0
65539,93723,9,2017,Gas- Commercial,Y,0,0,
65540,93725,9,2017,Gas- Commercial,Y,423,91055,215.0
65541,93726,9,2017,Gas- Commercial,N,623,67556,108.0
65542,93727,9,2017,Gas- Commercial,N,1014,75882,75.0
65543,93728,9,2017,Gas- Commercial,Y,0,0,
65544,93730,9,2017,Gas- Commercial,Y,0,0,
65545,93740,9,2017,Gas- Commercial,Y,0,0,
65546,93741,9,2017,Gas- Commercial,Y,0,0,
65547,93901,9,2017,Gas- Commercial,Y,1156,148547,129.0
65548,93905,9,2017,Gas- Commercial,Y,452,83981,186.0
65549,93906,9,2017,Gas- Commercial,N,369,76307,207.0
65550,93907,9,2017,Gas- Commercial,Y,0,0,
65551,93908,9,2017,Gas- Commercial,Y,0,0,
65552,93921,9,2017,Gas- Commercial,N,163,32668,200.0
65553,93923,9,2017,Gas- Commercial,Y,0,0,
65554,93924,9,2017,Gas- Commercial,Y,0,0,
65555,93925,9,2017,Gas- Commercial,Y,0,0,
65556,93926,9,2017,Gas- Commercial,Y,0,0,
65557,93927,9,2017,Gas- Commercial,Y,0,0,
65558,93930,9,2017,Gas- Commercial,Y,955,149295,156.0
65559,93933,9,2017,Gas- Commercial,N,293,40436,138.0
65560,93940,9,2017,Gas- Commercial,Y,1762,460132,261.0
65561,93944,9,2017,Gas- Commercial,Y,0,0,
65562,93950,9,2017,Gas- Commercial,Y,0,0,
65563,93953,9,2017,Gas- Commercial,Y,0,0,
65564,93955,9,2017,Gas- Commercial,N,459,66085,144.0
65565,93960,9,2017,Gas- Commercial,Y,0,0,
65566,94002,9,2017,Gas- Commercial,N,447,62734,140.0
65567,94005,9,2017,Gas- Commercial,N,140,33295,238.0
65568,94010,9,2017,Gas- Commercial,N,808,228350,283.0
65569,94014,9,2017,Gas- Commercial,N,399,93308,234.0
65570,94015,9,2017,Gas- Commercial,N,264,142699,541.0
65571,94019,9,2017,Gas- Commercial,N,220,44506,202.0
65572,94022,9,2017,Gas- Commercial,Y,0,0,
65573,94024,9,2017,Gas- Commercial,Y,0,0,
65574,94025,9,2017,Gas- Commercial,Y,0,0,
65575,94027,9,2017,Gas- Commercial,Y,0,0,
65576,94028,9,2017,Gas- Commercial,Y,0,0,
65577,94030,9,2017,Gas- Commercial,Y,271,126463,467.0
65578,94038,9,2017,Gas- Commercial,Y,0,0,
65579,94040,9,2017,Gas- Commercial,Y,0,0,
65580,94041,9,2017,Gas- Commercial,Y,0,0,
65581,94043,9,2017,Gas- Commercial,Y,1925,603954,314.0
65582,94044,9,2017,Gas- Commercial,Y,297,52496,177.0
65583,94061,9,2017,Gas- Commercial,Y,0,0,
65584,94062,9,2017,Gas- Commercial,N,162,25272,156.0
65585,94063,9,2017,Gas- Commercial,Y,2082,475925,229.0
65586,94065,9,2017,Gas- Commercial,Y,0,0,
65587,94066,9,2017,Gas- Commercial,N,423,94689,224.0
65588,94070,9,2017,Gas- Commercial,N,985,130179,132.0
65589,94080,9,2017,Gas- Commercial,N,1052,676061,643.0
65590,94085,9,2017,Gas- Commercial,Y,0,0,
65591,94086,9,2017,Gas- Commercial,Y,0,0,
65592,94087,9,2017,Gas- Commercial,Y,0,0,
65593,94089,9,2017,Gas- Commercial,Y,0,0,
65594,94102,9,2017,Gas- Commercial,N,441,253384,575.0
65595,94103,9,2017,Gas- Commercial,N,1089,250839,230.0
65596,94104,9,2017,Gas- Commercial,N,58,20715,357.0
65597,94105,9,2017,Gas- Commercial,N,170,104899,617.0
65598,94107,9,2017,Gas- Commercial,Y,788,237980,302.0
65599,94108,9,2017,Gas- Commercial,N,443,133856,302.0
65600,94109,9,2017,Gas- Commercial,N,665,202247,304.0
65601,94110,9,2017,Gas- Commercial,N,1030,175715,171.0
65602,94111,9,2017,Gas- Commercial,N,255,131558,516.0
65603,94112,9,2017,Gas- Commercial,N,436,80231,184.0
65604,94114,9,2017,Gas- Commercial,Y,529,76519,145.0
65605,94115,9,2017,Gas- Commercial,N,462,116829,253.0
65606,94116,9,2017,Gas- Commercial,N,262,40194,153.0
65607,94117,9,2017,Gas- Commercial,N,372,68994,185.0
65608,94118,9,2017,Gas- Commercial,Y,615,118918,193.0
65609,94121,9,2017,Gas- Commercial,N,311,68242,219.0
65610,94122,9,2017,Gas- Commercial,N,523,104678,200.0
65611,94123,9,2017,Gas- Commercial,N,478,93201,195.0
65612,94124,9,2017,Gas- Commercial,N,686,84430,123.0
65613,94127,9,2017,Gas- Commercial,N,227,30154,133.0
65614,94128,9,2017,Gas- Commercial,Y,0,0,
65615,94129,9,2017,Gas- Commercial,Y,0,0,
65616,94131,9,2017,Gas- Commercial,Y,0,0,
65617,94132,9,2017,Gas- Commercial,N,143,41437,290.0
65618,94133,9,2017,Gas- Commercial,N,585,203157,347.0
65619,94134,9,2017,Gas- Commercial,N,163,36925,227.0
65620,94158,9,2017,Gas- Commercial,Y,0,0,
65621,94303,9,2017,Gas- Commercial,Y,0,0,
65622,94304,9,2017,Gas- Commercial,Y,0,0,
65623,94305,9,2017,Gas- Commercial,Y,0,0,
65624,94306,9,2017,Gas- Commercial,Y,0,0,
65625,94401,9,2017,Gas- Commercial,N,654,130729,200.0
65626,94402,9,2017,Gas- Commercial,Y,0,0,
65627,94403,9,2017,Gas- Commercial,Y,1044,448603,430.0
65628,94404,9,2017,Gas- Commercial,Y,0,0,
65629,94501,9,2017,Gas- Commercial,N,714,114985,161.0
65630,94502,9,2017,Gas- Commercial,Y,0,0,
65631,94503,9,2017,Gas- Commercial,Y,0,0,
65632,94505,9,2017,Gas- Commercial,Y,0,0,
65633,94506,9,2017,Gas- Commercial,Y,184,49787,271.0
65634,94507,9,2017,Gas- Commercial,Y,0,0,
65635,94508,9,2017,Gas- Commercial,Y,0,0,
65636,94509,9,2017,Gas- Commercial,Y,915,115415,126.0
65637,94510,9,2017,Gas- Commercial,Y,827,93675,113.0
65638,94513,9,2017,Gas- Commercial,Y,916,95412,104.0
65639,94514,9,2017,Gas- Commercial,Y,0,0,
65640,94515,9,2017,Gas- Commercial,Y,0,0,
65641,94517,9,2017,Gas- Commercial,Y,0,0,
65642,94518,9,2017,Gas- Commercial,Y,440,34838,79.0
65643,94519,9,2017,Gas- Commercial,Y,0,0,
65644,94520,9,2017,Gas- Commercial,N,1023,147678,144.0
65645,94521,9,2017,Gas- Commercial,N,268,36327,136.0
65646,94523,9,2017,Gas- Commercial,Y,0,0,
65647,94525,9,2017,Gas- Commercial,Y,0,0,
65648,94526,9,2017,Gas- Commercial,Y,528,91952,174.0
65649,94528,9,2017,Gas- Commercial,Y,0,0,
65650,94530,9,2017,Gas- Commercial,Y,0,0,
65651,94531,9,2017,Gas- Commercial,Y,0,0,
65652,94533,9,2017,Gas- Commercial,Y,850,200212,236.0
65653,94534,9,2017,Gas- Commercial,N,348,83505,240.0
65654,94535,9,2017,Gas- Commercial,Y,0,0,
65655,94536,9,2017,Gas- Commercial,N,432,48722,113.0
65656,94538,9,2017,Gas- Commercial,Y,1810,427580,236.0
65657,94539,9,2017,Gas- Commercial,Y,0,0,
65658,94541,9,2017,Gas- Commercial,N,713,77100,108.0
65659,94542,9,2017,Gas- Commercial,Y,0,0,
65660,94544,9,2017,Gas- Commercial,N,733,146708,200.0
65661,94545,9,2017,Gas- Commercial,N,1168,211379,181.0
65662,94546,9,2017,Gas- Commercial,Y,927,123582,133.0
65663,94547,9,2017,Gas- Commercial,Y,0,0,
65664,94549,9,2017,Gas- Commercial,Y,758,128126,169.0
65665,94550,9,2017,Gas- Commercial,N,642,96580,150.0
65666,94551,9,2017,Gas- Commercial,Y,1418,275189,194.0
65667,94552,9,2017,Gas- Commercial,Y,49,11626,237.0
65668,94553,9,2017,Gas- Commercial,Y,1210,187423,155.0
65669,94555,9,2017,Gas- Commercial,N,103,52081,506.0
65670,94556,9,2017,Gas- Commercial,Y,0,0,
65671,94558,9,2017,Gas- Commercial,Y,1209,249550,206.0
65672,94559,9,2017,Gas- Commercial,Y,939,146685,156.0
65673,94560,9,2017,Gas- Commercial,N,576,167017,290.0
65674,94561,9,2017,Gas- Commercial,Y,0,0,
65675,94563,9,2017,Gas- Commercial,N,158,38502,244.0
65676,94564,9,2017,Gas- Commercial,Y,599,101021,169.0
65677,94565,9,2017,Gas- Commercial,N,660,93648,142.0
65678,94566,9,2017,Gas- Commercial,N,722,87994,122.0
65679,94568,9,2017,Gas- Commercial,N,630,162542,258.0
65680,94569,9,2017,Gas- Commercial,Y,0,0,
65681,94571,9,2017,Gas- Commercial,Y,0,0,
65682,94572,9,2017,Gas- Commercial,Y,0,0,
65683,94574,9,2017,Gas- Commercial,Y,0,0,
65684,94576,9,2017,Gas- Commercial,Y,0,0,
65685,94577,9,2017,Gas- Commercial,Y,1414,242167,171.0
65686,94578,9,2017,Gas- Commercial,Y,665,123173,185.0
65687,94579,9,2017,Gas- Commercial,Y,0,0,
65688,94580,9,2017,Gas- Commercial,Y,0,0,
65689,94582,9,2017,Gas- Commercial,Y,0,0,
65690,94583,9,2017,Gas- Commercial,N,496,137963,278.0
65691,94585,9,2017,Gas- Commercial,Y,386,44754,116.0
65692,94586,9,2017,Gas- Commercial,Y,0,0,
65693,94587,9,2017,Gas- Commercial,N,675,185066,274.0
65694,94588,9,2017,Gas- Commercial,Y,0,0,
65695,94589,9,2017,Gas- Commercial,Y,0,0,
65696,94590,9,2017,Gas- Commercial,N,770,69186,90.0
65697,94591,9,2017,Gas- Commercial,Y,0,0,
65698,94595,9,2017,Gas- Commercial,Y,0,0,
65699,94596,9,2017,Gas- Commercial,Y,925,196965,213.0
65700,94597,9,2017,Gas- Commercial,Y,0,0,
65701,94598,9,2017,Gas- Commercial,Y,0,0,
65702,94599,9,2017,Gas- Commercial,Y,0,0,
65703,94601,9,2017,Gas- Commercial,N,533,82687,155.0
65704,94602,9,2017,Gas- Commercial,N,223,23578,106.0
65705,94603,9,2017,Gas- Commercial,Y,0,0,
65706,94605,9,2017,Gas- Commercial,Y,0,0,
65707,94606,9,2017,Gas- Commercial,Y,0,0,
65708,94607,9,2017,Gas- Commercial,N,601,122721,204.0
65709,94608,9,2017,Gas- Commercial,Y,952,250476,263.0
65710,94609,9,2017,Gas- Commercial,Y,0,0,
65711,94610,9,2017,Gas- Commercial,Y,0,0,
65712,94611,9,2017,Gas- Commercial,Y,529,82477,156.0
65713,94612,9,2017,Gas- Commercial,Y,1100,179405,163.0
65714,94613,9,2017,Gas- Commercial,Y,0,0,
65715,94618,9,2017,Gas- Commercial,Y,0,0,
65716,94619,9,2017,Gas- Commercial,Y,0,0,
65717,94621,9,2017,Gas- Commercial,Y,537,118339,220.0
65718,94702,9,2017,Gas- Commercial,N,245,23453,96.0
65719,94703,9,2017,Gas- Commercial,N,190,13289,70.0
65720,94704,9,2017,Gas- Commercial,Y,890,192558,216.0
65721,94705,9,2017,Gas- Commercial,Y,0,0,
65722,94706,9,2017,Gas- Commercial,Y,0,0,
65723,94707,9,2017,Gas- Commercial,Y,0,0,
65724,94708,9,2017,Gas- Commercial,Y,0,0,
65725,94709,9,2017,Gas- Commercial,Y,0,0,
65726,94710,9,2017,Gas- Commercial,Y,1138,184197,162.0
65727,94720,9,2017,Gas- Commercial,Y,0,0,
65728,94801,9,2017,Gas- Commercial,Y,0,0,
65729,94803,9,2017,Gas- Commercial,Y,0,0,
65730,94804,9,2017,Gas- Commercial,Y,1320,308990,234.0
65731,94805,9,2017,Gas- Commercial,Y,0,0,
65732,94806,9,2017,Gas- Commercial,N,401,76174,190.0
65733,94901,9,2017,Gas- Commercial,N,1056,99268,94.0
65734,94903,9,2017,Gas- Commercial,Y,0,0,
65735,94904,9,2017,Gas- Commercial,Y,0,0,
65736,94920,9,2017,Gas- Commercial,Y,0,0,
65737,94925,9,2017,Gas- Commercial,Y,0,0,
65738,94928,9,2017,Gas- Commercial,Y,0,0,
65739,94930,9,2017,Gas- Commercial,Y,0,0,
65740,94931,9,2017,Gas- Commercial,Y,0,0,
65741,94939,9,2017,Gas- Commercial,Y,388,45822,118.0
65742,94941,9,2017,Gas- Commercial,Y,893,116345,130.0
65743,94945,9,2017,Gas- Commercial,Y,0,0,
65744,94947,9,2017,Gas- Commercial,Y,0,0,
65745,94949,9,2017,Gas- Commercial,Y,1234,144534,117.0
65746,94951,9,2017,Gas- Commercial,Y,0,0,
65747,94952,9,2017,Gas- Commercial,Y,1014,124617,123.0
65748,94954,9,2017,Gas- Commercial,Y,0,0,
65749,94960,9,2017,Gas- Commercial,Y,372,29180,78.0
65750,94965,9,2017,Gas- Commercial,Y,0,0,
65751,95002,9,2017,Gas- Commercial,Y,0,0,
65752,95003,9,2017,Gas- Commercial,Y,559,56364,101.0
65753,95004,9,2017,Gas- Commercial,Y,0,0,
65754,95005,9,2017,Gas- Commercial,Y,0,0,
65755,95006,9,2017,Gas- Commercial,Y,0,0,
65756,95008,9,2017,Gas- Commercial,Y,1094,155003,142.0
